0.550972969,0.003690718
0.441920215,0.637217997
0.790845524,0.521970925
0.218983953,0.833271994
|,
0.80876218,0.791606416
0.409146414,0.242316059
0.667425266,0.268880327
0.089865675,0.610762178
|,
0.673818746,0.676340591
0.302383316,0.361470586
0.401637921,0.936346723
0.951801929,0.814723914
|,
0.512749548,0.998351807
0.94500312,0.776545829
0.225415584,0.010506207
0.91841492,0.035113734
|,
0.844200284,0.085451809
0.01107588,0.31610523
0.591498087,0.872329798
0.654636088,0.405190464
|,
0.233152462,0.00883672
0.690162633,0.266268142
0.785518143,0.971380571
0.225999201,0.226777671
|,
0.240774505,0.096655175
0.64293909,0.883948679
0.436581273,0.421313309
0.889798753,0.433839967
|,
0.769290886,0.058910398
0.967222495,0.326292591
0.740184471,0.248778791
0.550608899,0.601135187
|,
0.166994541,0.23365545
0.072306304,0.208416057
0.838727436,0.614715669
0.810612335,0.539002779
|,
0.256013963,0.230924125
0.652723194,0.131024866
0.046184541,0.547339002
0.148743409,0.49772536
|,
0.308559542,0.508076442
0.637641899,0.104261357
0.575679562,0.623426851
0.218799806,0.412507325
|,
0.172185418,0.684864763
0.546266701,0.432756771
0.171903371,0.143052603
0.498468143,0.86348126
|,
0.959924202,0.781196176
0.645039174,0.908246581
0.477611737,0.839040683
0.863947777,0.625699285
|,
0.856041772,0.812406906
0.155843012,0.07303717
0.140726513,0.795117995
0.133288266,0.119579481
|,
0.655215404,0.019450058
0.900480652,0.224737342
0.317622606,0.04167838
0.747424169,0.638532292
|,
0.482945406,0.757355311
0.38246295,0.787982977
0.225022106,0.480946191
0.915638978,0.28081954
|,
0.878466939,0.483911445
0.46300173,0.401677169
0.107520769,0.925734593
0.262193631,0.273078169
|,
0.256784666,0.485404752
0.407356617,0.755213517
0.152899444,0.259961852
0.154649847,0.177984381
|,
0.675219719,0.250404727
0.0989641,0.278898092
0.584422386,0.072056585
0.785634023,0.422549231
|,
0.657328356,0.513499633
0.827911746,0.374397609
0.484154834,0.656947967
0.889462357,0.160492244
|,
0.411226332,0.318924474
0.016662003,0.888293119
0.207481139,0.035743481
0.219251525,0.873496779
|,
0.027106715,0.621656778
0.776886369,0.649849704
0.579861386,0.350286667
0.255100719,0.034940524
|,
0.627475931,0.335658563
0.670150867,0.689724826
0.093562702,0.542530348
0.048444914,0.975531662
|,
0.852652124,0.723158847
0.917399963,0.733650761
0.118135126,0.01838695
0.925910214,0.304467185
|,
0.134133868,0.060403939
0.64884985,0.244406276
0.390099155,0.814442489
0.440413294,0.926242521
|,
0.276451137,0.587349473
0.425937451,0.71761212
0.928183648,0.769527882
0.730503608,0.967223674
|,
0.124071933,0.206227341
0.377193323,0.664220003
0.345732269,0.129840923
0.829258013,0.773460176
|,
0.752230055,0.910695691
0.097300903,0.433931214
0.845283168,0.035498461
0.785967787,0.160541173
|,
0.557330142,0.0561415
0.168255054,0.619559416
0.686901827,0.341813165
0.903657358,0.470853945
|,
0.021190667,0.081883092
0.12162164,0.899356104
0.048301416,0.633200121
0.535036652,0.29596767
|,
0.341581464,0.185337234
0.494469639,0.943717253
0.161861446,0.033008457
0.430512764,0.001501681
|,
0.795291322,0.568411545
0.274204393,0.502844119
0.63940309,0.514586192
0.600158284,0.830266692
|,
0.162551804,0.684390301
0.73688616,0.987052389
0.408850005,0.150901695
0.270362824,0.273487032
|,
0.680059051,0.601741264
0.667156546,0.682323224
0.087646428,0.256315159
0.845687505,0.351659452
|,
0.147494782,0.862805304
0.517894568,0.45818064
0.004048957,0.013371302
0.192571479,0.381669516
|,
0.881902366,0.548947266
0.528030124,0.587680882
0.983335595,0.321080244
0.417959229,0.820365675
|,
0.391149138,0.289825139
0.137504847,0.884202549
0.830067462,0.801532622
0.606184093,0.670880877
|,
0.220853545,0.610477386
0.136359661,0.01757191
0.516017427,0.41923675
0.484858278,0.541533124
|,
0.570149557,0.464809721
0.45074368,0.023536103
0.85814426,0.247795654
0.539254839,0.952217913
|,
0.595215211,0.246700911
0.280781849,0.482348689
0.475082691,0.985552242
0.881713936,0.707811057
|,
0.137082468,0.747491603
0.508540818,0.896431823
0.867981367,0.374935184
0.687211374,0.096349024
|,
0.59023992,0.587648375
0.563677675,0.942802119
0.690782293,0.654368149
0.040110907,0.654072814
|,
0.558800859,0.137188809
0.43200383,0.822157525
0.591319615,0.378331776
0.707852392,0.554538828
|,
0.844584603,0.013040255
0.779953165,0.832951537
0.485564521,0.10938416
0.638673148,0.044989243
|,
0.003531661,0.304913443
0.268789937,0.38459811
0.584744073,0.926032307
0.963045768,0.411799311
|,
0.114333534,0.223392992
0.679880432,0.434057123
0.021431305,0.11219875
0.162706998,0.12518448
|,
0.027947593,0.402008418
0.398005522,0.785263549
0.314479143,0.622138821
0.579657965,0.862693733
|,
0.401752094,0.056423799
0.892177344,0.947789416
0.882907387,0.13221643
0.193094903,0.706143559
|,
0.924603043,0.989787516
0.250879191,0.89899718
0.323688583,0.20904421
0.345491474,0.54554721
|,
0.424683743,0.160662954
0.426447241,0.940146301
0.825336657,0.620170824
0.055440953,0.215318377
