0.455903652,1711442344000,0.240186822,1711442344004
0.309542637,1711442344001,0.009382418,1711442344005
0.178565063,1711442344002,0.791591117,1711442344006
0.980346232,1711442344003,0.223948614,1711442344007
|,,,
0.498713031,1711442344008,0.436282466,1711442344012
0.471032874,1711442344009,0.327491137,1711442344013
0.204752716,1711442344010,0.507248735,1711442344014
0.719729853,1711442344011,0.913677728,1711442344015
|,,,
0.434814834,1711442344016,0.631250393,1711442344020
0.778193022,1711442344017,0.343621482,1711442344021
0.721305777,1711442344018,0.558077627,1711442344022
0.090576264,1711442344019,0.429398632,1711442344023
|,,,
0.447366591,1711442344024,0.012509017,1711442344028
0.492794197,1711442344025,0.699767861,1711442344029
0.185209658,1711442344026,0.584775906,1711442344030
0.040271116,1711442344027,0.748786581,1711442344031
|,,,
0.926063454,1711442344032,0.610753306,1711442344036
0.713051783,1711442344033,0.967156594,1711442344037
0.857667669,1711442344034,0.769400927,1711442344038
0.585411421,1711442344035,0.598728264,1711442344039
|,,,
0.757977607,1711442344040,0.216937258,1711442344044
0.515205545,1711442344041,0.973813182,1711442344045
0.677694355,1711442344042,0.55792707,1711442344046
0.925948474,1711442344043,0.353531551,1711442344047
|,,,
0.495075483,1711442344048,0.778366043,1711442344052
0.395541526,1711442344049,0.483301689,1711442344053
0.199245193,1711442344050,0.370543384,1711442344054
0.660554213,1711442344051,0.777964781,1711442344055
|,,,
0.270483289,1711442344056,0.954880009,1711442344060
0.051962948,1711442344057,0.206792752,1711442344061
0.209412438,1711442344058,0.565100557,1711442344062
0.04641927,1711442344059,0.408797064,1711442344063
|,,,
0.579535368,1711442344064,0.220321049,1711442344068
0.161142982,1711442344065,0.139300507,1711442344069
0.384827834,1711442344066,0.599764909,1711442344070
0.747529554,1711442344067,0.276780904,1711442344071
|,,,
0.934980767,1711442344072,0.50987886,1711442344076
0.673491734,1711442344073,0.103617607,1711442344077
0.75727175,1711442344074,0.867912405,1711442344078
0.737215766,1711442344075,0.636616512,1711442344079
|,,,
0.922299616,1711442344080,0.99308261,1711442344084
0.11953104,1711442344081,0.024361145,1711442344085
0.0035817,1711442344082,0.317402636,1711442344086
0.157455916,1711442344083,0.705000628,1711442344087
|,,,
0.512371127,1711442344088,0.365556517,1711442344092
0.08167076,1711442344089,0.25882379,1711442344093
0.144476698,1711442344090,0.59165219,1711442344094
0.523593985,1711442344091,0.901161938,1711442344095
|,,,
0.858233596,1711442344096,0.41680562,1711442344100
0.079189262,1711442344097,0.848726721,1711442344101
0.679984068,1711442344098,0.321428244,1711442344102
0.240751122,1711442344099,0.073021706,1711442344103
|,,,
0.427921951,1711442344104,0.740604294,1711442344108
0.594572511,1711442344105,0.73930597,1711442344109
0.879068112,1711442344106,0.078266126,1711442344110
0.504962519,1711442344107,0.972379059,1711442344111
