0.398774752,0.695499787
0.002513337,0.46937422
0.700902131,0.871645187
0.04858084,0.307808153
|,
0.02274286,0.607791262
0.491134516,0.746345507
0.279220086,0.161106761
0.821108075,0.755124942
|,
0.222397823,0.828558449
0.418426916,0.303922219
0.846650794,0.454891123
0.709162674,0.496496271
|,
0.762669841,0.240951652
0.195984695,0.181913057
0.893823591,0.34309964
0.756799591,0.473061775
|,
0.796506642,0.689357092
0.124632552,0.624055777
0.212778343,0.526889694
0.824287299,0.751686442
|,
0.838891094,0.329920924
0.950452907,0.767783561
0.979307992,0.071476226
0.367684068,0.704655473
|,
0.413882762,0.388122787
0.506463776,0.264580024
0.606569972,0.354969851
0.768052743,0.1657521
|,
0.31164473,0.439140247
0.310192706,0.883119468
0.447957919,0.451848217
0.314104665,0.617761414
|,
0.630648519,0.200189451
0.095433245,0.594185249
0.359951712,0.607125767
0.942555316,0.339278654
|,
0.024124264,0.876755243
0.859361112,0.666362877
0.289309697,0.970952265
0.598870533,0.218789241
|,
0.47234654,0.784882473
0.993107386,0.543575957
0.020562162,0.75214985
0.023593614,0.555980919
|,
0.391740241,0.506021242
0.338009152,0.21691992
0.764967003,0.505968311
0.014254399,0.220215649
|,
0.42350215,0.041899947
0.042076769,0.67779433
0.627006656,0.388733401
0.699662336,0.286148295
|,
0.776193059,0.022898081
0.849777602,0.811818414
0.538415315,0.196337215
0.969062233,0.457927094
|,
0.742098395,0.696024312
0.586288059,0.21533365
0.892704674,0.341563341
0.777856061,0.810876677
|,
0.394382999,0.212926924
0.061160377,0.407121166
0.735455334,0.505663793
0.209621342,0.521174095
|,
0.305312076,0.559643746
0.961753831,0.36751339
0.631467345,0.3448229
0.050997632,0.22678085
|,
0.234451076,0.714823767
0.526083009,0.809144511
0.964356514,0.075708941
0.993172875,0.125516077
|,
0.248590138,0.841544948
0.480628302,0.319534077
0.381396275,0.627722678
0.189910433,0.932272185
|,
0.821131075,0.026886375
0.413071165,0.903783737
0.044106775,0.523501844
0.730429527,0.113538481
|,
0.240090477,0.371388491
0.766387035,0.895848714
0.786145445,0.443208905
0.532878863,0.394004171
|,
0.379311201,0.924883213
0.226462407,0.23678675
0.510196869,0.814136398
0.668699553,0.801871909
|,
0.665023708,0.551532598
0.971834097,0.861009339
0.195154704,0.105261321
0.276795482,0.151305462
|,
0.935460907,0.497072616
0.248884597,0.564731892
0.768728323,0.596543098
0.117549028,0.232137736
|,
0.122934009,0.165633607
0.336741901,0.820009989
0.148568969,0.667708605
0.210369423,0.731877886
|,
0.813713501,0.844520384
0.157951097,0.614358634
0.855926796,0.121820798
0.774024152,0.960800988
|,
0.269077532,0.26729837
0.89907543,0.501045807
0.011604575,0.616118509
0.906213081,0.645037404
|,
0.645182962,0.296720486
0.517846358,0.801037199
0.165339606,0.449720154
0.733969959,0.442934185
|,
0.346089058,0.828651055
0.689676501,0.171124501
0.281918702,0.214151945
0.538245153,0.664980395
|,
0.738884965,0.817807007
0.51998837,0.096105248
0.864774045,0.991280361
0.225350294,0.365458016
|,
0.424942694,0.309857628
0.977872189,0.285418221
0.382358785,0.333002895
0.521548408,0.433275772
|,
0.863299654,0.842658316
0.303280057,0.295921025
0.268189092,0.9934489
0.935163666,0.450642989
|,
0.883842734,0.351269975
0.75444928,0.402774071
0.183673639,0.096335758
0.195959681,0.580298607
|,
0.53043732,0.363205295
0.829156334,0.585453532
0.246267189,0.258247611
0.653095106,0.591225576
|,
0.596401215,0.093411662
0.475693949,0.12982934
0.181781284,0.289668735
0.081614488,0.619426593
|,
0.08047239,0.811081177
0.051375637,0.854011433
0.037963142,0.801410068
0.539136522,0.008500189
|,
0.227794365,0.383371548
0.716792888,0.49684686
0.243274643,0.467505426
0.647936847,0.214067514
|,
0.807794965,0.75105189
0.839139981,0.838754443
0.673951589,0.773136927
0.918510869,0.204978275
|,
0.197129913,0.829900758
0.938055148,0.033798894
0.986852792,0.637493121
0.298587578,0.936072331
|,
0.766189567,0.168730221
0.349915869,0.880996772
0.213431945,0.784721197
0.731246626,0.7320865
|,
0.599640438,0.990129933
0.596620487,0.514535067
0.714593147,0.273570868
0.010146539,0.360935918
|,
0.801737936,0.435647308
0.525545066,0.737541059
0.336870113,0.88951755
0.680109253,0.925552373
|,
0.853033363,0.258122811
0.798187091,0.632691314
0.478015035,0.482303739
0.867639357,0.031465963
|,
0.25460733,0.107111955
0.183382438,0.459234767
0.078135228,0.472166726
0.47802658,0.925747949
|,
0.517441015,0.849616926
0.624703108,0.955268874
0.788079116,0.31598069
0.584321146,0.11818981
|,
0.236107985,0.033133066
0.966382331,0.571741889
0.624135905,0.547946938
0.569545951,0.654927457
|,
0.57643658,0.119067704
0.812884086,0.535367658
0.537350769,0.700945327
0.693824385,0.496661306
|,
0.694266005,0.570860025
0.671507162,0.384499867
0.380610065,0.485713064
0.309590913,0.092448115
|,
0.611251952,0.66495046
0.657499559,0.922765329
0.295336259,0.043348034
0.871112788,0.41280144
|,
0.598609307,0.013115064
0.09699106,0.805543774
0.482475691,0.604836763
0.35995207,0.104823976
