0.22473633,1711442007000,0.326201913,1711442007004
0.839559868,1711442007001,0.967285421,1711442007005
0.217504585,1711442007002,0.33434401,1711442007006
0.465874799,1711442007003,0.38168156,1711442007007
|,,,
0.909297069,1711442007008,0.510768639,1711442007012
0.762007216,1711442007009,0.552383215,1711442007013
0.431260849,1711442007010,0.102894323,1711442007014
0.169390095,1711442007011,0.60783105,1711442007015
|,,,
0.766548598,1711442007016,0.451272414,1711442007020
0.849981858,1711442007017,0.688565296,1711442007021
0.559014885,1711442007018,0.8427082,1711442007022
0.504124623,1711442007019,0.806563574,1711442007023
|,,,
0.187125417,1711442007024,0.486550357,1711442007028
0.341366617,1711442007025,0.695567058,1711442007029
0.967440763,1711442007026,0.557312722,1711442007030
0.901168928,1711442007027,0.873590287,1711442007031
|,,,
0.390934635,1711442007032,0.394587703,1711442007036
0.134922336,1711442007033,0.591121062,1711442007037
0.612449317,1711442007034,0.685268392,1711442007038
0.114655176,1711442007035,0.023281896,1711442007039
|,,,
0.856214322,1711442007040,0.089337557,1711442007044
0.242217163,1711442007041,0.287951886,1711442007045
0.435800284,1711442007042,0.72095859,1711442007046
0.58795996,1711442007043,0.767479897,1711442007047
|,,,
0.462838525,1711442007048,0.721574109,1711442007052
0.906987848,1711442007049,0.13743792,1711442007053
0.811502287,1711442007050,0.542398202,1711442007054
0.381328683,1711442007051,0.650623796,1711442007055
|,,,
0.512928826,1711442007056,0.500676706,1711442007060
0.068648118,1711442007057,0.106094196,1711442007061
0.755573059,1711442007058,0.437382395,1711442007062
0.319202469,1711442007059,0.624910601,1711442007063
|,,,
0.093959268,1711442007064,0.351572497,1711442007068
0.504488416,1711442007065,0.545872544,1711442007069
0.720454702,1711442007066,0.635999396,1711442007070
0.946070231,1711442007067,0.848926501,1711442007071
|,,,
0.561709111,1711442007072,0.477181024,1711442007076
0.505661426,1711442007073,0.675874252,1711442007077
0.304656881,1711442007074,0.655034783,1711442007078
0.790550594,1711442007075,0.877811647,1711442007079
|,,,
0.187115463,1711442007080,0.579124552,1711442007084
0.549831055,1711442007081,0.472769725,1711442007085
0.976870355,1711442007082,0.473778447,1711442007086
0.835710831,1711442007083,0.756464671,1711442007087
|,,,
0.194252501,1711442007088,0.925876224,1711442007092
0.177625697,1711442007089,0.159745638,1711442007093
0.683307567,1711442007090,0.134696143,1711442007094
0.613333795,1711442007091,0.593791543,1711442007095
|,,,
0.351624479,1711442007096,0.208148026,1711442007100
0.622800953,1711442007097,0.720817466,1711442007101
0.926048392,1711442007098,0.814235516,1711442007102
0.753858112,1711442007099,0.426304182,1711442007103
|,,,
0.407708791,1711442007104,0.464685454,1711442007108
0.805063267,1711442007105,0.553320772,1711442007109
0.301550823,1711442007106,0.147166443,1711442007110
0.365568163,1711442007107,0.354660345,1711442007111
|,,,
0.563862941,1711442007112,0.800359198,1711442007116
0.779893908,1711442007113,0.960263006,1711442007117
0.302636541,1711442007114,0.397000797,1711442007118
0.634826535,1711442007115,0.665957478,1711442007119
|,,,
0.702703433,1711442007120,0.987438009,1711442007124
0.249761242,1711442007121,0.192414394,1711442007125
0.602186019,1711442007122,0.582432797,1711442007126
0.226843639,1711442007123,0.841233497,1711442007127
|,,,
0.396591656,1711442007128,0.421688782,1711442007132
0.216912607,1711442007129,0.840592256,1711442007133
