0.301014471,1711442187000,0.398301982,1711442187004
0.369113673,1711442187001,0.21911879,1711442187005
0.223839987,1711442187002,0.493843847,1711442187006
0.845812653,1711442187003,0.090496823,1711442187007
|,,,
0.233217435,1711442187008,0.746393593,1711442187012
0.305153507,1711442187009,0.742993327,1711442187013
0.823245405,1711442187010,0.956294319,1711442187014
0.615244348,1711442187011,0.246164668,1711442187015
|,,,
0.002546578,1711442187016,0.453185488,1711442187020
0.760663487,1711442187017,0.248796226,1711442187021
0.275739351,1711442187018,0.679887993,1711442187022
0.10564736,1711442187019,0.691003277,1711442187023
|,,,
0.186905678,1711442187024,0.872486179,1711442187028
0.665944704,1711442187025,0.937353285,1711442187029
0.753182074,1711442187026,0.784628751,1711442187030
0.952829013,1711442187027,0.124835036,1711442187031
|,,,
0.561865948,1711442187032,0.76893034,1711442187036
0.291489497,1711442187033,0.288821036,1711442187037
0.265541445,1711442187034,0.040054532,1711442187038
0.54755711,1711442187035,0.248811745,1711442187039
|,,,
0.051552451,1711442187040,0.583771662,1711442187044
0.300568603,1711442187041,0.540665757,1711442187045
0.839126134,1711442187042,0.059625476,1711442187046
0.89616012,1711442187043,0.395431657,1711442187047
|,,,
0.666634607,1711442187048,0.635398345,1711442187052
0.045317437,1711442187049,0.777647488,1711442187053
0.338859323,1711442187050,0.678827303,1711442187054
0.969338969,1711442187051,0.425914862,1711442187055
|,,,
0.26204564,1711442187056,0.016512453,1711442187060
0.013290429,1711442187057,0.439881438,1711442187061
0.46743085,1711442187058,0.75343858,1711442187062
0.269824269,1711442187059,0.421128208,1711442187063
|,,,
0.795115726,1711442187064,0.503014058,1711442187068
0.651157353,1711442187065,0.513276963,1711442187069
0.719824969,1711442187066,0.890301428,1711442187070
0.40906092,1711442187067,0.893523876,1711442187071
|,,,
0.708826227,1711442187072,0.366273238,1711442187076
0.584164608,1711442187073,0.221472483,1711442187077
0.807904121,1711442187074,0.460185199,1711442187078
0.12544493,1711442187075,0.28287464,1711442187079
|,,,
0.674985272,1711442187080,0.152992889,1711442187084
0.017047369,1711442187081,0.909038524,1711442187085
0.656240131,1711442187082,0.250947199,1711442187086
0.691761886,1711442187083,0.821598807,1711442187087
|,,,
0.583616069,1711442187088,0.800421153,1711442187092
0.55754136,1711442187089,0.003102156,1711442187093
0.275030677,1711442187090,0.391236927,1711442187094
0.758485647,1711442187091,0.97763099,1711442187095
|,,,
0.808444259,1711442187096,0.235411114,1711442187100
0.087245753,1711442187097,0.966538934,1711442187101
0.248155336,1711442187098,0.326518343,1711442187102
0.962319669,1711442187099,0.539436595,1711442187103
|,,,
0.705450303,1711442187104,0.631823141,1711442187108
0.999029591,1711442187105,0.046579833,1711442187109
0.160353701,1711442187106,0.648757966,1711442187110
0.587409152,1711442187107,0.236549499,1711442187111
|,,,
0.845041469,1711442187112,0.755650346,1711442187116
0.226120216,1711442187113,0.541505082,1711442187117
0.416955266,1711442187114,0.504356838,1711442187118
0.374120268,1711442187115,0.593889697,1711442187119
|,,,
0.754719251,1711442187120,0.902002351,1711442187124
0.715820627,1711442187121,0.842274423,1711442187125
0.694368203,1711442187122,0.049607829,1711442187126
0.777894609,1711442187123,0.419519365,1711442187127
|,,,
0.960367005,1711442187128,0.005048779,1711442187132
0.943092095,1711442187129,0.978926496,1711442187133
0.393262436,1711442187130,0.060807815,1711442187134
0.232417089,1711442187131,0.028021216,1711442187135
|,,,
0.282999302,1711442187136,0.417546317,1711442187140
0.233227404,1711442187137,0.984247921,1711442187141
0.496654381,1711442187138,0.367678186,1711442187142
0.397683132,1711442187139,0.278748187,1711442187143
|,,,
0.166843748,1711442187144,0.046160029,1711442187148
0.439683283,1711442187145,0.372798747,1711442187149
0.385747472,1711442187146,0.846008215,1711442187150
0.267618666,1711442187147,0.903368569,1711442187151
|,,,
0.413877962,1711442187152,0.534404236,1711442187156
0.756441093,1711442187153,0.075565934,1711442187157
0.477499554,1711442187154,0.303137269,1711442187158
0.772996199,1711442187155,0.261044537,1711442187159
|,,,
0.074523466,1711442187160,0.589164924,1711442187164
0.816695109,1711442187161,0.5356935,1711442187165
0.365040763,1711442187162,0.834420911,1711442187166
0.114445346,1711442187163,0.760310441,1711442187167
|,,,
0.857099472,1711442187168,0.311394865,1711442187172
0.500404252,1711442187169,0.093975794,1711442187173
0.515002668,1711442187170,0.869572553,1711442187174
0.776215615,1711442187171,0.002463937,1711442187175
|,,,
0.858727908,1711442187176,0.358921543,1711442187180
0.78452246,1711442187177,0.435231986,1711442187181
0.821932841,1711442187178,0.311563599,1711442187182
0.270872817,1711442187179,0.284159312,1711442187183
|,,,
0.972653073,1711442187184,0.863696994,1711442187188
0.713590448,1711442187185,0.459417246,1711442187189
0.111198686,1711442187186,0.883746633,1711442187190
0.143628476,1711442187187,0.726993266,1711442187191
|,,,
0.775982523,1711442187192,0.419254324,1711442187196
0.320698765,1711442187193,0.899280915,1711442187197
0.84417204,1711442187194,0.202710438,1711442187198
0.077675318,1711442187195,0.100143884,1711442187199
|,,,
0.126531571,1711442187200,0.181720323,1711442187204
0.191713769,1711442187201,0.265553412,1711442187205
0.116351055,1711442187202,0.989833394,1711442187206
0.91918972,1711442187203,0.953454233,1711442187207
|,,,
0.208144459,1711442187208,0.23305301,1711442187212
0.286563041,1711442187209,0.788643976,1711442187213
0.668869817,1711442187210,0.606595789,1711442187214
0.423213182,1711442187211,0.298239522,1711442187215
|,,,
0.466383692,1711442187216,0.566908426,1711442187220
0.103314579,1711442187217,0.314970064,1711442187221
0.393955874,1711442187218,0.392136183,1711442187222
0.826892997,1711442187219,0.734513863,1711442187223
|,,,
0.23853385,1711442187224,0.978497075,1711442187228
0.175645227,1711442187225,0.013783705,1711442187229
0.462310214,1711442187226,0.790125531,1711442187230
0.148715105,1711442187227,0.360807846,1711442187231
|,,,
0.762613543,1711442187232,0.375289049,1711442187236
0.302328464,1711442187233,0.518253557,1711442187237
0.523565661,1711442187234,0.479962962,1711442187238
0.151845381,1711442187235,0.487030418,1711442187239
|,,,
0.760137418,1711442187240,0.417774185,1711442187244
0.383970657,1711442187241,0.51071818,1711442187245
0.83261416,1711442187242,0.838829912,1711442187246
0.352438622,1711442187243,0.29592036,1711442187247
|,,,
0.946478251,1711442187248,0.74189403,1711442187252
0.927206968,1711442187249,0.519155628,1711442187253
0.098967856,1711442187250,0.287036925,1711442187254
0.614465185,1711442187251,0.59822243,1711442187255
|,,,
0.665538682,1711442187256,0.637222585,1711442187260
0.970063421,1711442187257,0.946443223,1711442187261
0.204247694,1711442187258,0.958566238,1711442187262
0.333058886,1711442187259,0.324649559,1711442187263
|,,,
0.507967386,1711442187264,0.00567616,1711442187268
0.258312568,1711442187265,0.667689424,1711442187269
0.134212492,1711442187266,0.43519801,1711442187270
0.68655506,1711442187267,0.761873694,1711442187271
|,,,
0.173875444,1711442187272,0.387417311,1711442187276
0.220774292,1711442187273,0.182661985,1711442187277
0.564289862,1711442187274,0.90662057,1711442187278
0.561099576,1711442187275,0.61331597,1711442187279
|,,,
0.74416466,1711442187280,0.630912712,1711442187284
0.939563891,1711442187281,0.956157216,1711442187285
0.87331411,1711442187282,0.484699665,1711442187286
0.416306879,1711442187283,0.190130903,1711442187287
|,,,
0.273072827,1711442187288,0.545017171,1711442187292
0.237674122,1711442187289,0.141790105,1711442187293
0.04222276,1711442187290,0.751005564,1711442187294
0.155949239,1711442187291,0.264491108,1711442187295
|,,,
0.862366794,1711442187296,0.818717035,1711442187300
0.654025895,1711442187297,0.455363973,1711442187301
0.368934485,1711442187298,0.748546817,1711442187302
0.563156839,1711442187299,0.311109867,1711442187303
|,,,
0.553301268,1711442187304,0.705684026,1711442187308
0.950917278,1711442187305,0.188190967,1711442187309
0.412460619,1711442187306,0.627111019,1711442187310
0.590035268,1711442187307,0.072215219,1711442187311
|,,,
0.392921435,1711442187312,0.524360777,1711442187316
0.801047414,1711442187313,0.352699489,1711442187317
0.263848096,1711442187314,0.854141925,1711442187318
0.336506772,1711442187315,0.425384707,1711442187319
|,,,
0.123002508,1711442187320,0.301645727,1711442187324
0.607880259,1711442187321,0.528405641,1711442187325
0.334967896,1711442187322,0.40619161,1711442187326
0.339330842,1711442187323,0.359807074,1711442187327
|,,,
0.622680375,1711442187328,0.327616227,1711442187332
0.886757406,1711442187329,0.308280017,1711442187333
0.533928221,1711442187330,0.065915497,1711442187334
0.984486677,1711442187331,0.796074164,1711442187335
|,,,
0.988954044,1711442187336,0.729051729,1711442187340
0.474251213,1711442187337,0.358507747,1711442187341
0.474364262,1711442187338,0.496599856,1711442187342
0.078074098,1711442187339,0.732393806,1711442187343
|,,,
0.274040117,1711442187344,0.086731516,1711442187348
0.396828916,1711442187345,0.584759218,1711442187349
0.600526929,1711442187346,0.27182487,1711442187350
0.781696156,1711442187347,0.446270326,1711442187351
|,,,
0.48694729,1711442187352,0.420078112,1711442187356
0.018406398,1711442187353,0.521325603,1711442187357
0.632543241,1711442187354,0.97238023,1711442187358
0.853486217,1711442187355,0.240877015,1711442187359
|,,,
0.872936084,1711442187360,0.473559852,1711442187364
0.458876476,1711442187361,0.976703618,1711442187365
0.024967933,1711442187362,0.859045095,1711442187366
0.881864203,1711442187363,0.749577233,1711442187367
|,,,
0.381321628,1711442187368,0.49548318,1711442187372
0.142309713,1711442187369,0.080559153,1711442187373
0.678564517,1711442187370,0.478596979,1711442187374
0.754179133,1711442187371,0.535915806,1711442187375
|,,,
0.695780526,1711442187376,0.916088372,1711442187380
0.942204843,1711442187377,0.101163909,1711442187381
0.420028604,1711442187378,0.458144867,1711442187382
0.688572011,1711442187379,0.438943175,1711442187383
|,,,
0.149960091,1711442187384,0.166372726,1711442187388
0.882577529,1711442187385,0.585494538,1711442187389
0.644714839,1711442187386,0.56376407,1711442187390
0.74874377,1711442187387,0.706522021,1711442187391
|,,,
0.559550664,1711442187392,0.151681703,1711442187396
0.819709247,1711442187393,0.161647462,1711442187397
0.581284093,1711442187394,0.329356779,1711442187398
0.26212492,1711442187395,0.421644142,1711442187399
