0.060066994,0.938989398
0.513886119,0.976048203
0.211222524,0.840307708
0.268471507,0.984763683
|,
0.788742174,0.472705018
0.122369374,0.17485095
0.524636387,0.988299654
0.758839698,0.334114098
|,
0.914269818,0.263481163
0.026150101,0.386883881
0.194137703,0.225800223
0.385633688,0.949686111
|,
0.586571873,0.074833519
0.342068554,0.475887951
0.703272062,0.22765732
0.032900005,0.813565533
|,
0.602963657,0.037805971
0.298022664,0.044281064
0.319378456,0.891844613
0.490899622,0.814667174
|,
0.436957661,0.595895022
0.53362117,0.428627624
0.825026465,0.54119787
0.960272599,0.135599059
|,
0.487427602,0.496591137
0.787519861,0.967079819
0.886734376,0.547309721
0.496413219,0.03161564
|,
0.966617784,0.963161613
0.841037114,0.915326526
0.72260977,0.830022384
0.789125509,0.592745804
|,
0.993782792,0.788347814
0.797505623,0.340843865
0.259496867,0.857077975
0.328084741,0.741751231
|,
0.437708424,0.087729953
0.444978179,0.604956718
0.422040777,0.777731334
0.361877178,0.191089353
|,
0.065043346,0.720639272
0.632012147,0.103929606
0.744764392,0.820997619
0.732813595,0.621150323
|,
0.202661803,0.461175623
0.927405234,0.429578038
0.16645171,0.784429197
0.063717396,0.594968805
|,
0.013146593,0.407491001
0.060141466,0.673695426
0.784205536,0.091704709
0.791825515,0.584097992
|,
0.02451404,0.964040003
0.628867672,0.733903443
0.28135055,0.465704689
0.707554045,0.33944559
|,
0.377776606,0.609829949
0.967734331,0.314396069
0.095442623,0.531952347
0.230918014,0.35817445
|,
0.872218993,0.956617008
0.320199025,0.342743455
0.083217499,0.137530434
0.296294877,0.991858704
|,
0.484543461,0.584866581
0.263570473,0.24335444
0.217000138,0.821885625
0.484308109,0.182192063
|,
0.59471297,0.105741441
0.977757107,0.590411068
0.00161317,0.328154009
0.267395412,0.921601211
|,
0.706095863,0.7037008
0.28546154,0.336323306
0.072530134,0.18076343
0.631482356,0.000341515
|,
0.497574843,0.975106328
0.775207269,0.649580132
0.704488971,0.241381502
0.773863434,0.233571945
|,
0.95596287,0.257703939
0.353539777,0.385067543
0.10412374,0.624338374
0.124286602,0.140122845
|,
0.107665183,0.705551856
0.773707601,0.427364239
0.54443839,0.744486704
0.743477518,0.481568266
|,
0.739828068,0.48986169
0.523906111,0.878878391
0.697523197,0.899384871
0.228608327,0.448598204
|,
0.613744815,0.525228685
0.054292488,0.869624255
0.965320649,0.81179379
0.616600711,0.479486268
|,
0.546192335,0.601100565
0.466447357,0.298677428
0.51128388,0.591677541
0.43622402,0.52135234
|,
0.859840301,0.530624338
0.346298076,0.443126175
0.734468144,0.79706951
0.5370848,0.487098262
|,
0.317953093,0.915901892
0.043847993,0.843012753
0.606769682,0.030683011
0.587901755,0.307482412
|,
0.920526887,0.792217301
0.523742884,0.273203967
0.521195781,0.148988181
0.639612923,0.080951723
|,
0.70544557,0.258282197
0.768305023,0.787243004
0.535063084,0.416617258
0.85291396,0.757299608
|,
0.325328869,0.555490831
0.185703489,0.506027323
0.356499783,0.066875098
0.95901032,0.258520679
|,
0.615401563,0.106335632
0.103157881,0.755652851
0.473518813,0.050110051
0.227437218,0.925789762
|,
0.643073317,0.261740225
0.867037225,0.920565773
0.191103922,0.846942356
0.028409157,0.813225357
|,
0.478979412,0.121226392
0.014740915,0.02448383
0.664756889,0.211263408
0.177411151,0.843264606
|,
0.030353924,0.39771015
0.298473327,0.858008574
0.825169256,0.001902091
0.02631851,0.111172211
|,
0.787240658,0.457351161
0.738352739,0.594902652
0.209342425,0.850495709
0.687458092,0.261476011
|,
0.580089433,0.703048178
0.795087489,0.117363155
0.793018947,0.214307387
0.876574144,0.35265085
|,
0.591967797,0.177384866
0.926766658,0.677179129
0.012857768,0.927702756
0.47338245,0.833023865
|,
0.556436134,0.384689588
0.286065051,0.754531188
0.162779133,0.317723226
0.376363907,0.149114583
|,
0.03629326,0.494839596
0.922364112,0.071993552
0.267743531,0.915768875
0.331776054,0.024081412
|,
0.813225963,0.986339171
0.31663465,0.758595181
0.177939013,0.549299185
0.394947293,0.379128781
|,
0.742044949,0.545012743
0.894856477,0.984608206
0.315266941,0.58064173
0.062549245,0.452336555
|,
0.337358651,0.073008295
0.871547691,0.471770132
0.845143724,0.258735935
0.532994053,0.498306093
|,
0.260517817,0.317700753
0.589773591,0.113381038
0.993789383,0.586060398
0.07509617,0.977844081
|,
0.31855239,0.040099707
0.445286714,0.796585222
0.215810914,0.150503503
0.626729621,0.198543157
|,
0.915130206,0.167891983
0.798924347,0.324294873
0.956691419,0.243689448
0.87445782,0.182285286
|,
0.997831305,0.60484947
0.665660296,0.443354037
0.634621691,0.318149155
0.192816814,0.981356281
|,
0.66273756,0.216274038
0.178786198,0.916252003
0.236465413,0.118954625
0.256768328,0.907892882
|,
0.206521361,0.219154299
0.190374215,0.713620791
0.633075309,0.575384993
0.892595972,0.218143655
|,
0.270321666,0.222974385
0.276581386,0.043775223
0.41222408,0.249837824
0.654774244,0.51882151
|,
0.395353568,0.283712535
0.003677748,0.199317876
0.543416664,0.94757256
0.281759746,0.667869865
