0.496919461,0.435186284
0.653255492,0.806789126
0.082773395,0.515996111
0.396630602,0.238017915
|,
0.336482028,0.384266245
0.939076887,0.065460339
0.477494299,0.956971095
0.088024356,0.298771016
|,
0.934248365,0.177292176
0.206264334,0.169924755
0.875753269,0.014907168
0.691545599,0.487838661
|,
0.54464957,0.49084053
0.040273043,0.852305794
0.354839097,0.198645401
0.178504582,0.217787366
|,
0.65248324,0.610930158
0.026765517,0.287281418
0.215853181,0.423444008
0.037258198,0.702274093
|,
0.695620878,0.353231729
0.705449553,0.318926535
0.56081656,0.351165863
0.744984756,0.253070829
|,
0.941765228,0.404506155
0.146176469,0.821553696
0.045289911,0.105608562
0.673891603,0.831092846
|,
0.741928944,0.174043556
0.042272471,0.542726452
0.743957188,0.978249165
0.030239216,0.379446535
|,
0.928903653,0.035887812
0.957378787,0.555796483
0.987489339,0.458099247
0.378585435,0.331173284
|,
0.609422322,0.604214661
0.543854368,0.047060145
0.27153752,0.417515188
0.550334245,0.443673568
|,
0.483176687,0.300963579
0.754181528,0.100752703
0.346183254,0.036370042
0.141998789,0.402281706
|,
0.071804924,0.410739176
0.030708517,0.253717786
0.293698309,0.474755905
0.219509992,0.996681486
|,
0.130918224,0.321721851
0.206198184,0.492303184
0.136322057,0.727747173
0.724784844,0.198564799
|,
0.637749882,0.415426066
0.892555046,0.653575704
0.064092354,0.031515778
0.212572263,0.99440872
|,
0.359468607,0.398647173
0.240951579,0.452511926
0.844005913,0.266699198
0.735697145,0.641800837
|,
0.123486299,0.282578731
0.671922559,0.643175359
0.979252051,0.045099717
0.026836542,0.314131752
|,
0.514347466,0.609926398
0.558227838,0.034379369
0.315296058,0.876518718
0.466330409,0.84188746
|,
0.112063289,0.436451391
0.751791665,0.154919968
0.960418157,0.412723254
0.345702323,0.671882516
|,
0.63905363,0.43882193
0.131632511,0.625064395
0.92113174,0.836982167
0.149619557,0.166466007
|,
0.927281813,0.632743079
0.345035918,0.940277719
0.763504328,0.543738407
0.623901612,0.320604071
|,
0.865514718,0.423920393
0.920741325,0.270758074
0.986180107,0.894027656
0.968198385,0.40191484
|,
0.378873804,0.338421552
0.815474105,0.940387026
0.200011172,0.096973719
0.223004948,0.500477687
|,
0.607665511,0.346971438
0.704138237,0.758656067
0.098590612,0.595652727
0.784209365,0.408701754
|,
0.668566598,0.22210404
0.015117675,0.96422629
0.730799324,0.250020758
0.372109498,0.971429286
|,
0.791653624,0.306838503
0.723544951,0.855669567
0.88648735,0.324558093
0.575586624,0.760296228
|,
0.990327417,0.172243554
0.698446482,0.138080488
0.524204221,0.433029834
0.619437934,0.405631012
|,
0.872508839,0.43553269
0.278684758,0.983318624
0.396838846,0.619371196
0.9167457,0.151249028
|,
0.308339614,0.481971653
0.284349404,0.0773772
0.561834554,0.240194756
0.019020986,0.538237206
|,
0.844679451,0.619387397
0.9471586,0.531145902
0.273613574,0.52160526
0.678505722,0.873194232
|,
0.597675963,0.166323185
0.950979839,0.866465149
0.393328765,0.257615353
0.057764906,0.0657983
|,
0.757556853,0.177805357
0.654032772,0.556368499
0.937860056,0.978754182
0.212584221,0.634241698
|,
0.242057375,0.387264068
0.500164983,0.697409536
0.705166471,0.02611821
0.314276321,0.787857096
|,
0.51290207,0.806422589
0.711235681,0.975550403
0.529573412,0.890618329
0.84230197,0.038120517
|,
0.92453202,0.873103989
0.063379518,0.02121494
0.422976624,0.813296442
0.110981975,0.357170685
|,
0.855012992,0.262705522
0.062546006,0.750718906
0.907054717,0.293434287
0.453115633,0.473639454
|,
0.04096246,0.719386116
0.704944456,0.844222212
0.216320054,0.483248158
0.438856781,0.954659197
|,
0.440411701,0.288072468
0.474238217,0.127379695
0.501531931,0.250262213
0.030067238,0.452752707
|,
0.320981034,0.492125527
0.315554077,0.019810363
0.628490923,0.406298856
0.229242474,0.071628398
|,
0.194106256,0.353380476
0.274559502,0.067626683
0.19473867,0.666130286
0.020291545,0.024459942
|,
0.228726674,0.746622403
0.417443596,0.02523898
0.499967019,0.606530636
0.671492273,0.266712447
|,
0.86028693,0.471336504
0.30833371,0.573701349
0.930379062,0.945619218
0.494164732,0.320709073
|,
0.891416661,0.362163292
0.312937164,0.749660993
0.459401608,0.119977508
0.750212352,0.942604204
|,
0.786563572,0.981028138
0.442809654,0.392654658
0.77162504,0.24312128
0.617748089,0.920467893
|,
0.344775625,0.597032428
0.78963049,0.700415619
0.744861894,0.013723221
0.424066201,0.526641973
|,
0.416830433,0.784903166
0.301895792,0.325865088
0.500535561,0.289739295
0.679286482,0.338285661
|,
0.37037646,0.34287967
0.942644852,0.674465456
0.386855337,0.528377268
0.488103496,0.502171453
|,
0.198016963,0.404045199
0.260027607,0.645019012
0.089988532,0.240137209
0.441805158,0.602919307
|,
0.689674404,0.95369571
0.498664901,0.976974899
0.886910535,0.923118075
0.461649893,0.007145825
|,
0.976419518,0.923214983
0.109375753,0.463701014
0.731588649,0.774759959
0.157189815,0.235202224
|,
0.868711878,0.359651782
0.489267784,0.689654555
0.716953015,0.479859654
0.120050522,0.513364419
